player_id,player_name,stat_category,stat_value,age_at_achievement,season_type,achievement_date,birth_year,games_played
1630579,Jericho Sims,Field Goals Made,8,24.0,Regular Season,2025-10-02,2001.0,10
1630579,Jericho Sims,3-Pointers Made,0,24.0,Regular Season,2025-10-02,2001.0,10
1630579,Jericho Sims,Free Throws Made,5,24.0,Regular Season,2025-10-02,2001.0,10
1630579,Jericho Sims,Games Played,10,24.0,Regular Season,2025-10-02,2001.0,10
1630579,Jericho Sims,Minutes Played,85,24.0,Regular Season,2025-10-02,2001.0,10
1630692,Jordan Goodwin,Points,3,24.0,Regular Season,2025-10-02,2001.0,4
1630692,Jordan Goodwin,Rebounds,5,24.0,Regular Season,2025-10-02,2001.0,4
1630692,Jordan Goodwin,Assists,2,24.0,Regular Season,2025-10-02,2001.0,4
1630692,Jordan Goodwin,Steals,1,24.0,Regular Season,2025-10-02,2001.0,4
1630692,Jordan Goodwin,Blocks,1,24.0,Regular Season,2025-10-02,2001.0,4
1630692,Jordan Goodwin,Field Goals Made,1,24.0,Regular Season,2025-10-02,2001.0,4
1630692,Jordan Goodwin,3-Pointers Made,0,24.0,Regular Season,2025-10-02,2001.0,4
1630692,Jordan Goodwin,Free Throws Made,1,24.0,Regular Season,2025-10-02,2001.0,4
1630692,Jordan Goodwin,Games Played,4,24.0,Regular Season,2025-10-02,2001.0,4
1630692,Jordan Goodwin,Minutes Played,31,24.0,Regular Season,2025-10-02,2001.0,4
1631099,Keegan Murray,Points,68,24.0,Regular Season,2025-10-02,2001.0,7
1631099,Keegan Murray,Rebounds,44,24.0,Regular Season,2025-10-02,2001.0,7
1631099,Keegan Murray,Assists,5,24.0,Regular Season,2025-10-02,2001.0,7
1631099,Keegan Murray,Steals,4,24.0,Regular Season,2025-10-02,2001.0,7
1631099,Keegan Murray,Blocks,2,24.0,Regular Season,2025-10-02,2001.0,7
1631099,Keegan Murray,Field Goals Made,26,24.0,Regular Season,2025-10-02,2001.0,7
1631099,Keegan Murray,3-Pointers Made,12,24.0,Regular Season,2025-10-02,2001.0,7
1631099,Keegan Murray,Free Throws Made,4,24.0,Regular Season,2025-10-02,2001.0,7
1631099,Keegan Murray,Games Played,7,24.0,Regular Season,2025-10-02,2001.0,7
1631099,Keegan Murray,Minutes Played,194,24.0,Regular Season,2025-10-02,2001.0,7
1628995,Kevin Knox II,Points,45,24.0,Regular Season,2025-10-02,2001.0,8
1628995,Kevin Knox II,Rebounds,10,24.0,Regular Season,2025-10-02,2001.0,8
1628995,Kevin Knox II,Assists,5,24.0,Regular Season,2025-10-02,2001.0,8
1628995,Kevin Knox II,Steals,2,24.0,Regular Season,2025-10-02,2001.0,8
1628995,Kevin Knox II,Blocks,2,24.0,Regular Season,2025-10-02,2001.0,8
1628995,Kevin Knox II,Field Goals Made,15,24.0,Regular Season,2025-10-02,2001.0,8
1628995,Kevin Knox II,3-Pointers Made,7,24.0,Regular Season,2025-10-02,2001.0,8
1628995,Kevin Knox II,Free Throws Made,8,24.0,Regular Season,2025-10-02,2001.0,8
1628995,Kevin Knox II,Games Played,8,24.0,Regular Season,2025-10-02,2001.0,8
1628995,Kevin Knox II,Minutes Played,50,24.0,Regular Season,2025-10-02,2001.0,8
1631094,Paolo Banchero,Points,336,22.0,Regular Season,2025-10-02,2003.0,12
1631094,Paolo Banchero,Rebounds,102,22.0,Regular Season,2025-10-02,2003.0,12
1631094,Paolo Banchero,Assists,49,22.0,Regular Season,2025-10-02,2003.0,12
1631094,Paolo Banchero,Steals,11,22.0,Regular Season,2025-10-02,2003.0,12
1631094,Paolo Banchero,Blocks,8,22.0,Regular Season,2025-10-02,2003.0,12
1631094,Paolo Banchero,Field Goals Made,122,22.0,Regular Season,2025-10-02,2003.0,12
1631094,Paolo Banchero,3-Pointers Made,28,22.0,Regular Season,2025-10-02,2003.0,12
1631094,Paolo Banchero,Free Throws Made,64,22.0,Regular Season,2025-10-02,2003.0,12
1631094,Paolo Banchero,Games Played,12,22.0,Regular Season,2025-10-02,2003.0,12
1631094,Paolo Banchero,Minutes Played,459,22.0,Regular Season,2025-10-02,2003.0,12
1630583,Santi Aldama,Points,91,24.0,Regular Season,2025-10-02,2001.0,10
1630583,Santi Aldama,Rebounds,50,24.0,Regular Season,2025-10-02,2001.0,10
1630583,Santi Aldama,Assists,14,24.0,Regular Season,2025-10-02,2001.0,10
1630583,Santi Aldama,Steals,3,24.0,Regular Season,2025-10-02,2001.0,10
1630583,Santi Aldama,Blocks,1,24.0,Regular Season,2025-10-02,2001.0,10
1630583,Santi Aldama,Field Goals Made,36,24.0,Regular Season,2025-10-02,2001.0,10
1630583,Santi Aldama,3-Pointers Made,17,24.0,Regular Season,2025-10-02,2001.0,10
1630583,Santi Aldama,Free Throws Made,2,24.0,Regular Season,2025-10-02,2001.0,10
1630583,Santi Aldama,Games Played,10,24.0,Regular Season,2025-10-02,2001.0,10
1630583,Santi Aldama,Minutes Played,222,24.0,Regular Season,2025-10-02,2001.0,10
1631106,Tari Eason,Points,53,24.0,Regular Season,2025-10-02,2001.0,7
1631106,Tari Eason,Rebounds,30,24.0,Regular Season,2025-10-02,2001.0,7
1631106,Tari Eason,Assists,5,24.0,Regular Season,2025-10-02,2001.0,7
1631106,Tari Eason,Steals,8,24.0,Regular Season,2025-10-02,2001.0,7
1631106,Tari Eason,Blocks,7,24.0,Regular Season,2025-10-02,2001.0,7
1631106,Tari Eason,Field Goals Made,21,24.0,Regular Season,2025-10-02,2001.0,7
1631106,Tari Eason,3-Pointers Made,7,24.0,Regular Season,2025-10-02,2001.0,7
1631106,Tari Eason,Free Throws Made,4,24.0,Regular Season,2025-10-02,2001.0,7
1631106,Tari Eason,Games Played,7,24.0,Regular Season,2025-10-02,2001.0,7
1631106,Tari Eason,Minutes Played,132,24.0,Regular Season,2025-10-02,2001.0,7
1630530,Trey Murphy III,Points,77,24.0,Regular Season,2025-10-02,2001.0,10
1630530,Trey Murphy III,Rebounds,41,24.0,Regular Season,2025-10-02,2001.0,10
1630530,Trey Murphy III,Assists,12,24.0,Regular Season,2025-10-02,2001.0,10
1630530,Trey Murphy III,Steals,8,24.0,Regular Season,2025-10-02,2001.0,10
1630530,Trey Murphy III,Blocks,7,24.0,Regular Season,2025-10-02,2001.0,10
1630530,Trey Murphy III,Field Goals Made,27,24.0,Regular Season,2025-10-02,2001.0,10
1630530,Trey Murphy III,3-Pointers Made,19,24.0,Regular Season,2025-10-02,2001.0,10
1630530,Trey Murphy III,Free Throws Made,4,24.0,Regular Season,2025-10-02,2001.0,10
1630530,Trey Murphy III,Games Played,10,24.0,Regular Season,2025-10-02,2001.0,10
1630530,Trey Murphy III,Minutes Played,287,24.0,Regular Season,2025-10-02,2001.0,10
1641708,Amen Thompson,Points,110,22.0,Regular Season,2025-10-02,2003.0,7
1641708,Amen Thompson,Rebounds,48,22.0,Regular Season,2025-10-02,2003.0,7
1641708,Amen Thompson,Assists,23,22.0,Regular Season,2025-10-02,2003.0,7
1641708,Amen Thompson,Steals,12,22.0,Regular Season,2025-10-02,2003.0,7
1641708,Amen Thompson,Blocks,6,22.0,Regular Season,2025-10-02,2003.0,7
1641708,Amen Thompson,Field Goals Made,42,22.0,Regular Season,2025-10-02,2003.0,7
1641708,Amen Thompson,3-Pointers Made,1,22.0,Regular Season,2025-10-02,2003.0,7
1641708,Amen Thompson,Free Throws Made,25,22.0,Regular Season,2025-10-02,2003.0,7
1641708,Amen Thompson,Games Played,7,22.0,Regular Season,2025-10-02,2003.0,7
1641708,Amen Thompson,Minutes Played,231,22.0,Regular Season,2025-10-02,2003.0,7
1641710,Anthony Black,Points,47,21.0,Regular Season,2025-10-02,2004.0,7
1641710,Anthony Black,Rebounds,24,21.0,Regular Season,2025-10-02,2004.0,7
1641710,Anthony Black,Assists,2,21.0,Regular Season,2025-10-02,2004.0,7
1641710,Anthony Black,Steals,5,21.0,Regular Season,2025-10-02,2004.0,7
1641710,Anthony Black,Blocks,1,21.0,Regular Season,2025-10-02,2004.0,7
1641710,Anthony Black,Field Goals Made,18,21.0,Regular Season,2025-10-02,2004.0,7
1641710,Anthony Black,3-Pointers Made,2,21.0,Regular Season,2025-10-02,2004.0,7
1641710,Anthony Black,Free Throws Made,9,21.0,Regular Season,2025-10-02,2004.0,7
1641710,Anthony Black,Games Played,7,21.0,Regular Season,2025-10-02,2004.0,7
1641710,Anthony Black,Minutes Played,99,21.0,Regular Season,2025-10-02,2004.0,7
1641709,Ausar Thompson,Points,69,22.0,Regular Season,2025-10-02,2003.0,6
1641709,Ausar Thompson,Rebounds,31,22.0,Regular Season,2025-10-02,2003.0,6
1641709,Ausar Thompson,Assists,6,22.0,Regular Season,2025-10-02,2003.0,6
1641709,Ausar Thompson,Steals,7,22.0,Regular Season,2025-10-02,2003.0,6
1641709,Ausar Thompson,Blocks,5,22.0,Regular Season,2025-10-02,2003.0,6
1641709,Ausar Thompson,Field Goals Made,24,22.0,Regular Season,2025-10-02,2003.0,6
1641709,Ausar Thompson,3-Pointers Made,0,22.0,Regular Season,2025-10-02,2003.0,6
1641709,Ausar Thompson,Free Throws Made,21,22.0,Regular Season,2025-10-02,2003.0,6
1641709,Ausar Thompson,Games Played,6,22.0,Regular Season,2025-10-02,2003.0,6
1641709,Ausar Thompson,Minutes Played,134,22.0,Regular Season,2025-10-02,2003.0,6
1641764,Brandin Podziemski,Points,135,22.0,Regular Season,2025-10-02,2003.0,12
1641764,Brandin Podziemski,Rebounds,60,22.0,Regular Season,2025-10-02,2003.0,12
1641764,Brandin Podziemski,Assists,37,22.0,Regular Season,2025-10-02,2003.0,12
1641764,Brandin Podziemski,Steals,15,22.0,Regular Season,2025-10-02,2003.0,12
1641764,Brandin Podziemski,Blocks,2,22.0,Regular Season,2025-10-02,2003.0,12
1641764,Brandin Podziemski,Field Goals Made,48,22.0,Regular Season,2025-10-02,2003.0,12
1641764,Brandin Podziemski,3-Pointers Made,22,22.0,Regular Season,2025-10-02,2003.0,12
1641764,Brandin Podziemski,Free Throws Made,17,22.0,Regular Season,2025-10-02,2003.0,12
1641764,Brandin Podziemski,Games Played,12,22.0,Regular Season,2025-10-02,2003.0,12
1641764,Brandin Podziemski,Minutes Played,384,22.0,Regular Season,2025-10-02,2003.0,12
1641715,Cam Whitmore,Points,0,20.0,Regular Season,2025-10-02,2005.0,3
1641715,Cam Whitmore,Rebounds,1,20.0,Regular Season,2025-10-02,2005.0,3
1641715,Cam Whitmore,Assists,0,20.0,Regular Season,2025-10-02,2005.0,3
1641715,Cam Whitmore,Steals,0,20.0,Regular Season,2025-10-02,2005.0,3
1641715,Cam Whitmore,Blocks,0,20.0,Regular Season,2025-10-02,2005.0,3
1641715,Cam Whitmore,Field Goals Made,0,20.0,Regular Season,2025-10-02,2005.0,3
1641715,Cam Whitmore,3-Pointers Made,0,20.0,Regular Season,2025-10-02,2005.0,3
1641715,Cam Whitmore,Free Throws Made,0,20.0,Regular Season,2025-10-02,2005.0,3
1641715,Cam Whitmore,Games Played,3,20.0,Regular Season,2025-10-02,2005.0,3
1641715,Cam Whitmore,Minutes Played,5,20.0,Regular Season,2025-10-02,2005.0,3
1641717,Cason Wallace,Points,170,21.0,Regular Season,2025-10-02,2004.0,33
1641717,Cason Wallace,Rebounds,74,21.0,Regular Season,2025-10-02,2004.0,33
1641717,Cason Wallace,Assists,58,21.0,Regular Season,2025-10-02,2004.0,33
1641717,Cason Wallace,Steals,41,21.0,Regular Season,2025-10-02,2004.0,33
1641717,Cason Wallace,Blocks,12,21.0,Regular Season,2025-10-02,2004.0,33
1641717,Cason Wallace,Field Goals Made,67,21.0,Regular Season,2025-10-02,2004.0,33
1641717,Cason Wallace,3-Pointers Made,29,21.0,Regular Season,2025-10-02,2004.0,33
1641717,Cason Wallace,Free Throws Made,7,21.0,Regular Season,2025-10-02,2004.0,33
1641717,Cason Wallace,Games Played,33,21.0,Regular Season,2025-10-02,2004.0,33
1641717,Cason Wallace,Minutes Played,713,21.0,Regular Season,2025-10-02,2004.0,33
1631096,Chet Holmgren,Points,505,23.0,Regular Season,2025-10-02,2002.0,33
1631096,Chet Holmgren,Rebounds,271,23.0,Regular Season,2025-10-02,2002.0,33
1631096,Chet Holmgren,Assists,43,23.0,Regular Season,2025-10-02,2002.0,33
1631096,Chet Holmgren,Steals,24,23.0,Regular Season,2025-10-02,2002.0,33
1631096,Chet Holmgren,Blocks,68,23.0,Regular Season,2025-10-02,2002.0,33
1631096,Chet Holmgren,Field Goals Made,182,23.0,Regular Season,2025-10-02,2002.0,33
1631096,Chet Holmgren,3-Pointers Made,40,23.0,Regular Season,2025-10-02,2002.0,33
1631096,Chet Holmgren,Free Throws Made,101,23.0,Regular Season,2025-10-02,2002.0,33
1631096,Chet Holmgren,Games Played,33,23.0,Regular Season,2025-10-02,2002.0,33
1631096,Chet Holmgren,Minutes Played,1030,23.0,Regular Season,2025-10-02,2002.0,33
1630625,Dalano Banton,Points,7,24.0,Regular Season,2025-10-02,2001.0,4
1630625,Dalano Banton,Rebounds,2,24.0,Regular Season,2025-10-02,2001.0,4
1630625,Dalano Banton,Assists,1,24.0,Regular Season,2025-10-02,2001.0,4
1630625,Dalano Banton,Steals,1,24.0,Regular Season,2025-10-02,2001.0,4
1630625,Dalano Banton,Blocks,0,24.0,Regular Season,2025-10-02,2001.0,4
1630625,Dalano Banton,Field Goals Made,2,24.0,Regular Season,2025-10-02,2001.0,4
1630625,Dalano Banton,3-Pointers Made,0,24.0,Regular Season,2025-10-02,2001.0,4
1630625,Dalano Banton,Free Throws Made,3,24.0,Regular Season,2025-10-02,2001.0,4
1630625,Dalano Banton,Games Played,4,24.0,Regular Season,2025-10-02,2001.0,4
1630625,Dalano Banton,Minutes Played,7,24.0,Regular Season,2025-10-02,2001.0,4
1630549,Day'Ron Sharpe,Points,6,23.0,Regular Season,2025-10-02,2002.0,3
1630549,Day'Ron Sharpe,Rebounds,6,23.0,Regular Season,2025-10-02,2002.0,3
1630549,Day'Ron Sharpe,Assists,5,23.0,Regular Season,2025-10-02,2002.0,3
1630549,Day'Ron Sharpe,Steals,0,23.0,Regular Season,2025-10-02,2002.0,3
1630549,Day'Ron Sharpe,Blocks,1,23.0,Regular Season,2025-10-02,2002.0,3
1630549,Day'Ron Sharpe,Field Goals Made,2,23.0,Regular Season,2025-10-02,2002.0,3
1630549,Day'Ron Sharpe,3-Pointers Made,0,23.0,Regular Season,2025-10-02,2002.0,3
1630549,Day'Ron Sharpe,Free Throws Made,2,23.0,Regular Season,2025-10-02,2002.0,3
1630549,Day'Ron Sharpe,Games Played,3,23.0,Regular Season,2025-10-02,2002.0,3
1630549,Day'Ron Sharpe,Minutes Played,20,23.0,Regular Season,2025-10-02,2002.0,3
1641726,Dereck Lively II,Points,165,21.0,Regular Season,2025-10-02,2004.0,21
1641726,Dereck Lively II,Rebounds,156,21.0,Regular Season,2025-10-02,2004.0,21
1641726,Dereck Lively II,Assists,27,21.0,Regular Season,2025-10-02,2004.0,21
1641726,Dereck Lively II,Steals,9,21.0,Regular Season,2025-10-02,2004.0,21
1641726,Dereck Lively II,Blocks,20,21.0,Regular Season,2025-10-02,2004.0,21
1641726,Dereck Lively II,Field Goals Made,64,21.0,Regular Season,2025-10-02,2004.0,21
1641726,Dereck Lively II,3-Pointers Made,1,21.0,Regular Season,2025-10-02,2004.0,21
1641726,Dereck Lively II,Free Throws Made,36,21.0,Regular Season,2025-10-02,2004.0,21
1641726,Dereck Lively II,Games Played,21,21.0,Regular Season,2025-10-02,2004.0,21
1641726,Dereck Lively II,Minutes Played,461,21.0,Regular Season,2025-10-02,2004.0,21
1629048,Goga Bitadze,Points,2,24.0,Regular Season,2025-10-02,2001.0,5
1629048,Goga Bitadze,Rebounds,6,24.0,Regular Season,2025-10-02,2001.0,5
1629048,Goga Bitadze,Assists,3,24.0,Regular Season,2025-10-02,2001.0,5
1629048,Goga Bitadze,Steals,0,24.0,Regular Season,2025-10-02,2001.0,5
1629048,Goga Bitadze,Blocks,1,24.0,Regular Season,2025-10-02,2001.0,5
1629048,Goga Bitadze,Field Goals Made,1,24.0,Regular Season,2025-10-02,2001.0,5
1629048,Goga Bitadze,3-Pointers Made,0,24.0,Regular Season,2025-10-02,2001.0,5
1629048,Goga Bitadze,Free Throws Made,0,24.0,Regular Season,2025-10-02,2001.0,5
1629048,Goga Bitadze,Games Played,5,24.0,Regular Season,2025-10-02,2001.0,5
1629048,Goga Bitadze,Minutes Played,21,24.0,Regular Season,2025-10-02,2001.0,5
1631170,Jaime Jaquez Jr.,Points,55,24.0,Regular Season,2025-10-02,2001.0,7
1631170,Jaime Jaquez Jr.,Rebounds,17,24.0,Regular Season,2025-10-02,2001.0,7
1631170,Jaime Jaquez Jr.,Assists,13,24.0,Regular Season,2025-10-02,2001.0,7
1631170,Jaime Jaquez Jr.,Steals,3,24.0,Regular Season,2025-10-02,2001.0,7
1631170,Jaime Jaquez Jr.,Blocks,2,24.0,Regular Season,2025-10-02,2001.0,7
1631170,Jaime Jaquez Jr.,Field Goals Made,22,24.0,Regular Season,2025-10-02,2001.0,7
1631170,Jaime Jaquez Jr.,3-Pointers Made,3,24.0,Regular Season,2025-10-02,2001.0,7
1631170,Jaime Jaquez Jr.,Free Throws Made,8,24.0,Regular Season,2025-10-02,2001.0,7
1631170,Jaime Jaquez Jr.,Games Played,7,24.0,Regular Season,2025-10-02,2001.0,7
1631170,Jaime Jaquez Jr.,Minutes Played,141,24.0,Regular Season,2025-10-02,2001.0,7
1630552,Jalen Johnson,Points,26,23.0,Regular Season,2025-10-02,2002.0,8
1630552,Jalen Johnson,Rebounds,15,23.0,Regular Season,2025-10-02,2002.0,8
1630552,Jalen Johnson,Assists,8,23.0,Regular Season,2025-10-02,2002.0,8
1630552,Jalen Johnson,Steals,3,23.0,Regular Season,2025-10-02,2002.0,8
1630552,Jalen Johnson,Blocks,0,23.0,Regular Season,2025-10-02,2002.0,8
1630552,Jalen Johnson,Field Goals Made,10,23.0,Regular Season,2025-10-02,2002.0,8
1630552,Jalen Johnson,3-Pointers Made,4,23.0,Regular Season,2025-10-02,2002.0,8
1630552,Jalen Johnson,Free Throws Made,2,23.0,Regular Season,2025-10-02,2002.0,8
1630552,Jalen Johnson,Games Played,8,23.0,Regular Season,2025-10-02,2002.0,8
1630552,Jalen Johnson,Minutes Played,64,23.0,Regular Season,2025-10-02,2002.0,8
1641722,Jordan Hawkins,Points,0,23.0,Regular Season,2025-10-02,2002.0,3
1641722,Jordan Hawkins,Rebounds,2,23.0,Regular Season,2025-10-02,2002.0,3
1641722,Jordan Hawkins,Assists,0,23.0,Regular Season,2025-10-02,2002.0,3
1641722,Jordan Hawkins,Steals,0,23.0,Regular Season,2025-10-02,2002.0,3
1641722,Jordan Hawkins,Blocks,0,23.0,Regular Season,2025-10-02,2002.0,3
1641722,Jordan Hawkins,Field Goals Made,0,23.0,Regular Season,2025-10-02,2002.0,3
1641722,Jordan Hawkins,3-Pointers Made,0,23.0,Regular Season,2025-10-02,2002.0,3
1641722,Jordan Hawkins,Free Throws Made,0,23.0,Regular Season,2025-10-02,2002.0,3
1641722,Jordan Hawkins,Games Played,3,23.0,Regular Season,2025-10-02,2002.0,3
1641722,Jordan Hawkins,Minutes Played,11,23.0,Regular Season,2025-10-02,2002.0,3
1630540,Miles McBride,Points,250,24.0,Regular Season,2025-10-02,2001.0,39
1630540,Miles McBride,Rebounds,52,24.0,Regular Season,2025-10-02,2001.0,39
1630540,Miles McBride,Assists,44,24.0,Regular Season,2025-10-02,2001.0,39
1630540,Miles McBride,Steals,15,24.0,Regular Season,2025-10-02,2001.0,39
1630540,Miles McBride,Blocks,5,24.0,Regular Season,2025-10-02,2001.0,39
1630540,Miles McBride,Field Goals Made,89,24.0,Regular Season,2025-10-02,2001.0,39
1630540,Miles McBride,3-Pointers Made,48,24.0,Regular Season,2025-10-02,2001.0,39
1630540,Miles McBride,Free Throws Made,24,24.0,Regular Season,2025-10-02,2001.0,39
1630540,Miles McBride,Games Played,39,24.0,Regular Season,2025-10-02,2001.0,39
1630540,Miles McBride,Minutes Played,708,24.0,Regular Season,2025-10-02,2001.0,39
1630541,Moses Moody,Points,196,23.0,Regular Season,2025-10-02,2002.0,37
1630541,Moses Moody,Rebounds,65,23.0,Regular Season,2025-10-02,2002.0,37
1630541,Moses Moody,Assists,26,23.0,Regular Season,2025-10-02,2002.0,37
1630541,Moses Moody,Steals,14,23.0,Regular Season,2025-10-02,2002.0,37
1630541,Moses Moody,Blocks,10,23.0,Regular Season,2025-10-02,2002.0,37
1630541,Moses Moody,Field Goals Made,66,23.0,Regular Season,2025-10-02,2002.0,37
1630541,Moses Moody,3-Pointers Made,35,23.0,Regular Season,2025-10-02,2002.0,37
1630541,Moses Moody,Free Throws Made,29,23.0,Regular Season,2025-10-02,2002.0,37
1630541,Moses Moody,Games Played,37,23.0,Regular Season,2025-10-02,2002.0,37
1630541,Moses Moody,Minutes Played,459,23.0,Regular Season,2025-10-02,2002.0,37
1631107,Nikola Jović,Points,87,22.0,Regular Season,2025-10-02,2003.0,16
1631107,Nikola Jović,Rebounds,54,22.0,Regular Season,2025-10-02,2003.0,16
1631107,Nikola Jović,Assists,17,22.0,Regular Season,2025-10-02,2003.0,16
1631107,Nikola Jović,Steals,8,22.0,Regular Season,2025-10-02,2003.0,16
1631107,Nikola Jović,Blocks,4,22.0,Regular Season,2025-10-02,2003.0,16
1631107,Nikola Jović,Field Goals Made,30,22.0,Regular Season,2025-10-02,2003.0,16
1631107,Nikola Jović,3-Pointers Made,15,22.0,Regular Season,2025-10-02,2003.0,16
1631107,Nikola Jović,Free Throws Made,12,22.0,Regular Season,2025-10-02,2003.0,16
1631107,Nikola Jović,Games Played,16,22.0,Regular Season,2025-10-02,2003.0,16
1631107,Nikola Jović,Minutes Played,215,22.0,Regular Season,2025-10-02,2003.0,16
1631212,Peyton Watson,Points,86,22.0,Regular Season,2025-10-02,2003.0,29
1631212,Peyton Watson,Rebounds,60,22.0,Regular Season,2025-10-02,2003.0,29
1631212,Peyton Watson,Assists,9,22.0,Regular Season,2025-10-02,2003.0,29
1631212,Peyton Watson,Steals,11,22.0,Regular Season,2025-10-02,2003.0,29
1631212,Peyton Watson,Blocks,16,22.0,Regular Season,2025-10-02,2003.0,29
1631212,Peyton Watson,Field Goals Made,32,22.0,Regular Season,2025-10-02,2003.0,29
1631212,Peyton Watson,3-Pointers Made,11,22.0,Regular Season,2025-10-02,2003.0,29
1631212,Peyton Watson,Free Throws Made,11,22.0,Regular Season,2025-10-02,2003.0,29
1631212,Peyton Watson,Games Played,29,22.0,Regular Season,2025-10-02,2003.0,29
1631212,Peyton Watson,Minutes Played,302,22.0,Regular Season,2025-10-02,2003.0,29
1630590,Scotty Pippen Jr.,Points,73,24.0,Regular Season,2025-10-02,2001.0,4
1630590,Scotty Pippen Jr.,Rebounds,22,24.0,Regular Season,2025-10-02,2001.0,4
1630590,Scotty Pippen Jr.,Assists,14,24.0,Regular Season,2025-10-02,2001.0,4
1630590,Scotty Pippen Jr.,Steals,4,24.0,Regular Season,2025-10-02,2001.0,4
1630590,Scotty Pippen Jr.,Blocks,1,24.0,Regular Season,2025-10-02,2001.0,4
1630590,Scotty Pippen Jr.,Field Goals Made,22,24.0,Regular Season,2025-10-02,2001.0,4
1630590,Scotty Pippen Jr.,3-Pointers Made,10,24.0,Regular Season,2025-10-02,2001.0,4
1630590,Scotty Pippen Jr.,Free Throws Made,19,24.0,Regular Season,2025-10-02,2001.0,4
1630590,Scotty Pippen Jr.,Games Played,4,24.0,Regular Season,2025-10-02,2001.0,4
1630590,Scotty Pippen Jr.,Minutes Played,128,24.0,Regular Season,2025-10-02,2001.0,4
1631218,Trayce Jackson-Davis,Points,37,24.0,Regular Season,2025-10-02,2001.0,9
1631218,Trayce Jackson-Davis,Rebounds,21,24.0,Regular Season,2025-10-02,2001.0,9
1631218,Trayce Jackson-Davis,Assists,2,24.0,Regular Season,2025-10-02,2001.0,9
1631218,Trayce Jackson-Davis,Steals,3,24.0,Regular Season,2025-10-02,2001.0,9
1631218,Trayce Jackson-Davis,Blocks,2,24.0,Regular Season,2025-10-02,2001.0,9
1631218,Trayce Jackson-Davis,Field Goals Made,16,24.0,Regular Season,2025-10-02,2001.0,9
1631218,Trayce Jackson-Davis,3-Pointers Made,0,24.0,Regular Season,2025-10-02,2001.0,9
1631218,Trayce Jackson-Davis,Free Throws Made,5,24.0,Regular Season,2025-10-02,2001.0,9
1631218,Trayce Jackson-Davis,Games Played,9,24.0,Regular Season,2025-10-02,2001.0,9
1631218,Trayce Jackson-Davis,Minutes Played,80,24.0,Regular Season,2025-10-02,2001.0,9
1631246,Vince Williams Jr.,Points,14,24.0,Regular Season,2025-10-02,2001.0,3
1631246,Vince Williams Jr.,Rebounds,7,24.0,Regular Season,2025-10-02,2001.0,3
1631246,Vince Williams Jr.,Assists,4,24.0,Regular Season,2025-10-02,2001.0,3
1631246,Vince Williams Jr.,Steals,2,24.0,Regular Season,2025-10-02,2001.0,3
1631246,Vince Williams Jr.,Blocks,1,24.0,Regular Season,2025-10-02,2001.0,3
1631246,Vince Williams Jr.,Field Goals Made,4,24.0,Regular Season,2025-10-02,2001.0,3
1631246,Vince Williams Jr.,3-Pointers Made,4,24.0,Regular Season,2025-10-02,2001.0,3
1631246,Vince Williams Jr.,Free Throws Made,2,24.0,Regular Season,2025-10-02,2001.0,3
1631246,Vince Williams Jr.,Games Played,3,24.0,Regular Season,2025-10-02,2001.0,3
1631246,Vince Williams Jr.,Minutes Played,37,24.0,Regular Season,2025-10-02,2001.0,3
1630639,A.J. Lawson,Points,11,24.0,Regular Season,2025-10-02,2001.0,10
1630639,A.J. Lawson,Rebounds,3,24.0,Regular Season,2025-10-02,2001.0,10
1630639,A.J. Lawson,Assists,0,24.0,Regular Season,2025-10-02,2001.0,10
1630639,A.J. Lawson,Steals,0,24.0,Regular Season,2025-10-02,2001.0,10
1630639,A.J. Lawson,Blocks,1,24.0,Regular Season,2025-10-02,2001.0,10
1630639,A.J. Lawson,Field Goals Made,4,24.0,Regular Season,2025-10-02,2001.0,10
1630639,A.J. Lawson,3-Pointers Made,2,24.0,Regular Season,2025-10-02,2001.0,10
1630639,A.J. Lawson,Free Throws Made,1,24.0,Regular Season,2025-10-02,2001.0,10
1630639,A.J. Lawson,Games Played,10,24.0,Regular Season,2025-10-02,2001.0,10
1630639,A.J. Lawson,Minutes Played,29,24.0,Regular Season,2025-10-02,2001.0,10
1642349,Ajay Mitchell,Points,41,23.0,Regular Season,2025-10-02,2002.0,12
1642349,Ajay Mitchell,Rebounds,9,23.0,Regular Season,2025-10-02,2002.0,12
1642349,Ajay Mitchell,Assists,9,23.0,Regular Season,2025-10-02,2002.0,12
1642349,Ajay Mitchell,Steals,2,23.0,Regular Season,2025-10-02,2002.0,12
1642349,Ajay Mitchell,Blocks,0,23.0,Regular Season,2025-10-02,2002.0,12
1642349,Ajay Mitchell,Field Goals Made,16,23.0,Regular Season,2025-10-02,2002.0,12
1642349,Ajay Mitchell,3-Pointers Made,5,23.0,Regular Season,2025-10-02,2002.0,12
1642349,Ajay Mitchell,Free Throws Made,4,23.0,Regular Season,2025-10-02,2002.0,12
1642349,Ajay Mitchell,Games Played,12,23.0,Regular Season,2025-10-02,2002.0,12
1642349,Ajay Mitchell,Minutes Played,83,23.0,Regular Season,2025-10-02,2002.0,12
1641767,Ben Sheppard,Points,155,23.0,Regular Season,2025-10-02,2002.0,38
1641767,Ben Sheppard,Rebounds,90,23.0,Regular Season,2025-10-02,2002.0,38
1641767,Ben Sheppard,Assists,25,23.0,Regular Season,2025-10-02,2002.0,38
1641767,Ben Sheppard,Steals,16,23.0,Regular Season,2025-10-02,2002.0,38
